Bot_Name,Artist,Banner,Bot_ID,Bot_Status,Build_Method,Category,Comment,Creator,Exp_after,Exp_before,Exp_gif,GUI_bot,Hotspot,Image_V3_tag,JSON,Launch_Date,Like,MyShell_URL,Myshell主站,Note,Tag,Theme,Yuki's Explore,banner_mobile,"bobo：tip ",input_guide,web_bot_name,微信/Discord/x,自动化效果测试集,进度,重新部署
You're a zombie,,,1762264615,public,,图生图,,flyin 022602066,,,,,YES,"floor_3, floor_4, floor_8, portrait_style_cosplay",,2025/11/05,Bobo,https://app.myshell.ai/chat/1762264615,,僵尸滤镜,"Beauty, Headshot, zombie, 可在挖掘, 整活",AI Images,,,,,,刘想 (https://www.notion.so/2a23f81ff51e80249109f9b6c345c171?pvs=21),1762264615 (https://www.notion.so/1762264615-2a23f81ff51e80eca966f03504c7a654?pvs=21),自动化测试集完成,
Dispatch style,,,1762306500,private,,图生图,,maiobiai,,,,"GUI, P1, 已加入配置, 排期上线",YES,"all_art_animegame_ip, all_art_material, floor_3",,2025/11/05,Bobo,https://app.myshell.ai/chat/1762306500,,dispatch超英调度中心滤镜,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,李火火 (https://www.notion.so/1bb3f81ff51e80eba138d176a1426398?pvs=21),1762306500 (https://www.notion.so/1762306500-2a23f81ff51e808ebfa9e38640077d8d?pvs=21),自动化测试集完成,
The Bad Guys 2 Selfie Cosplay Generator,,,1762338217,public,,图生图,,SoilSighStudio,,,,"GUI, 已加入base44, 排期上线",YES,"all_art_animegame_ip, floor_3, floor_4, portrait_style_cosplay",,2025/11/05,Bobo,https://app.myshell.ai/chat/1762338217,,坏蛋联盟cosplay,"Anime, Beauty, Headshot, IP, cosplay, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1762338217 (https://www.notion.so/1762338217-2a23f81ff51e801c8687fd8769d2769d?pvs=21),自动化测试集完成,
Dispatch Superhero Booth,,,1762260172,public,,图生图,,LeonGoing,,,,"GUI, P2, 已加入base44, 排期上线",YES,"all_art_animegame_ip, all_art_material, floor_3",,2025/11/05,Bobo,https://app.myshell.ai/chat/1762260172,,dispatch 超英调度中心合照,"Anime, Beauty, Headshot, IP, snapshot, 可在挖掘, 整活",AI Images,,,,,,L gong (https://www.notion.so/L-gong-2543f81ff51e804f8273f694735e3733?pvs=21),1762260172 (https://www.notion.so/1762260172-2a23f81ff51e8038863af8a915529b51?pvs=21),自动化测试集完成,
Stranger Things 5,,,1762398496,private,,图生图,,CF_Leon,,,,"GUI, P1, 已加入base44, 排期上线",YES,"floor_3, floor_4, portrait_fun, portrait_style_cosplay",,2025/11/06,Bobo,https://app.myshell.ai/chat/1762398496,,怪奇物语 5最终季海报,"Beauty, Headshot, IP, Stranger thing, 可在挖掘, 整活",AI Images,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),1762398496 (https://www.notion.so/1762398496-2a33f81ff51e8003a4f5e1bb33ea2c8d?pvs=21),自动化测试集完成,
Zootopia Cosplay Studio,,,1762358072,public,,(文+图)生图,,Penpos,,,,GUI,YES,"floor_3, floor_9, portrait_style_cosplay",,2025/11/06,Bobo,https://app.myshell.ai/chat/1762358072,,疯狂动物园cos,"Beauty, Headshot, IP, zootopia, 可在挖掘, 整活",AI Images,,,,,,wen (https://www.notion.so/wen-2703f81ff51e800e8f5dd97362559f93?pvs=21),,自动化测试集完成,
Cyberpunk Art,,,1762268814,private,,图生图,,SoilSighStudio,,,,GUI,YES,"floor_3, portrait_style_cosplay",,2025/11/05,Bobo,https://app.myshell.ai/chat/1762268814,,赛博风格滤镜,"Anime, Beauty, Headshot, IP, cyberpunk, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1762268814 (https://www.notion.so/1762268814-2a23f81ff51e806388bcc632057c2f94?pvs=21),自动化测试集完成,
Zootopia CosPlay Booth,,,1762353067,public,,图生图,,LeonGoing,,,,"GUI, 已加入配置, 排期上线",YES,"floor_3, floor_9, portrait_fun, portrait_style_cosplay",,2025/11/06,Bobo,https://app.myshell.ai/chat/1762353067,,zootopia cos,"Beauty, Headshot, IP, zootopia, 可在挖掘, 整活",AI Images,,,,,,L gong (https://www.notion.so/L-gong-2543f81ff51e804f8273f694735e3733?pvs=21),1762353067 (https://www.notion.so/1762353067-2a33f81ff51e8054b6acf751cfe4ff56?pvs=21),自动化测试集完成,
Zootopia Protagonists,,,1754734978,private,,图生图,,CF_Leon,,,,"GUI, P0, 排期上线",YES,"floor_3, floor_9, portrait_fun, portrait_style_cosplay",,2025/11/06,Bobo,https://app.myshell.ai/chat/1754734978,,zootopia cos照片感,"Anime, Beauty, Headshot, IP, nano, zootopia, 可在挖掘, 整活",AI Images,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),1754734978 (https://www.notion.so/1754734978-2a33f81ff51e800693d1ee8aea7b262c?pvs=21),自动化测试集完成,
Cosplay Officer Judy 🐰,,,1762361343,public,,图生图,,PenguinAI,,,,GUI,YES,"floor_3, floor_9, portrait_style_cosplay",,2025/11/06,Bobo,https://app.myshell.ai/chat/1762361343,,zootopia 兔子警官cos,"Beauty, Headshot, IP, zootopia, 可在挖掘, 整活",AI Images,,,,,,企鹅张艺瀚 (https://www.notion.so/11a3f81ff51e805885b6da514c863de4?pvs=21),1762361343 (https://www.notion.so/1762361343-2a33f81ff51e80c6aa66c759a17284df?pvs=21),自动化测试集完成,
Nick & Judy Cosplay,,,1762354410,private,,图生图,,Lucas,,,,GUI,YES,"floor_3, portrait_style_cosplay",,2025/11/06,Bobo,https://app.myshell.ai/chat/1762354410,,尼克和朱迪杂志写真cos,"Beauty, Headshot, zootopia, 可在挖掘, 整活",AI Images,,,,,,金运 (https://www.notion.so/11a3f81ff51e8086a497fdab99697aff?pvs=21),1762354410 (https://www.notion.so/1762354410-2a33f81ff51e80c3add6ea1b9cf520d7?pvs=21),自动化测试集完成,
Now You See Me Filter,,,1762452559,private,,图生图,,Aileen,,,,"GUI, P1, 已加入base44, 排期上线",YES,"floor_3, floor_4",,2025/11/07,Bobo,https://app.myshell.ai/chat/1762452559,,3D扑克牌滤镜 惊天魔盗团3,"Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,牟某某 (https://www.notion.so/1f83f81ff51e80be87d9c00a28fc88ae?pvs=21),1762452559 (https://www.notion.so/1762452559-2a43f81ff51e80968a74d844a31d2f97?pvs=21),自动化测试集完成,
Dispatcher Wilde,,,1762588939,public,,图生图,,Christine LEE,,,,GUI,YES,"all_art_animegame_ip, all_art_material, floor_3",,2025/11/10,Bobo,https://app.myshell.ai/chat/1762588939,,疯狂动物园cos版本随机生成,"Anime, Beauty, Headshot, IP, cosplay, 可在挖掘, 整活",AI Images,,,,,,Christine LEE (https://www.notion.so/Christine-LEE-2a03f81ff51e8001902ce6a42325fe51?pvs=21),1762588939 (https://www.notion.so/1762588939-2a73f81ff51e805f9117e2b05576dd38?pvs=21),自动化测试集完成,
Do-It-Yourself MyDoll,,,1762617623,public,,图生图,,SoilSighStudio,,,,GUI,YES,"floor_3, floor_7",,2025/11/10,Bobo,https://app.myshell.ai/chat/1762617623,,个人雕像手办,"Anime, figure, 可在挖掘",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),,自动化测试集完成,
My Cat Picture Book,,,1762421459,private,,图文游戏,,SoilSighStudio,,,,,,"floor_4, image_game, text_to_image",,2025/11/10,Bobo,https://app.myshell.ai/chat/1762421459,,人猫历险记,"Anime, snapshot, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1762421459 (https://www.notion.so/1762421459-2a73f81ff51e80ef85fdd20b96af4c41?pvs=21),自动化测试集完成,
Alien Creatures,,,1762509371,private,,图生图,,SoilSighStudio,,,,GUI,YES,"floor_3, floor_4",,2025/11/10,Bobo,https://app.myshell.ai/chat/1762509371,,外星骑行 动漫合成很可爱搞笑,"Anime, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1762509371 (https://www.notion.so/1762509371-2a73f81ff51e80bcb49ecf466a1f7e7c?pvs=21),自动化测试集完成,
Weave Age Trio Grid Video,,,1762151609,public,,图生视频,,thomas liang,,,,GUI,YES,"floor_4, floor_5",,2025/11/10,Bobo,https://app.myshell.ai/chat/1762151609,,三个场景转场视频合成,"video, 可在挖掘, 整活",AI Images,,,,,,泫晨 (https://www.notion.so/11a3f81ff51e802da317ff372f508450?pvs=21),,开发中,
Do you know how perfect you are?,,,1756217278,public,,图生图,,flyin 022602066,,,,,YES,"floor_1, floor_3",,2025/11/10,Bobo,https://app.myshell.ai/chat/1756217278,,自动美化写真,"Beauty, Headshot, photo, 可在挖掘, 整活",AI Images,,,,,,刘想 (https://www.notion.so/2a23f81ff51e80249109f9b6c345c171?pvs=21),1756217278 (https://www.notion.so/1756217278-2a73f81ff51e80cd9117d733fa286df1?pvs=21),自动化测试集完成,
New Wild Ride Aircraft,,,1762583771,public,,图生图,,SoilSighStudio,,,,"GUI, P2, 已加入base44, 排期上线",YES,"floor_3, floor_4",,2025/11/10,Bobo,https://app.myshell.ai/chat/1762583771,,"未来坐骑 ","Beauty, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1762583771 (https://www.notion.so/1762583771-2a73f81ff51e807fbbeef36fb04e52d0?pvs=21),自动化测试集完成,
Sora 2 Photoreal Person,,,1762749169,public,,图生视频,,Penpos,,,,"GUI, P0, 待确认, 排期上线",YES,"floor_3, floor_5",,2025/11/10,Bobo,https://app.myshell.ai/chat/1762749169,,sora2真人版【替换原有】,"IP, tool, video, 可在挖掘, 整活, 耗时高",AI Images,,,,,,wen (https://www.notion.so/wen-2703f81ff51e800e8f5dd97362559f93?pvs=21),,自动化测试集完成,
Instant Female Try-On Video,,,1761796030,public,,图生视频,,thomas liang,,,,"GUI, P1, 已加入base44, 排期上线",YES,"floor_3, floor_5, floor_6, image_tool",,2025/11/10,Bobo,https://app.myshell.ai/chat/1761796030,,ins风换装走秀,"Beauty, Headshot, dress up, video, 可在挖掘, 整活",AI Images,,,,,,泫晨 (https://www.notion.so/11a3f81ff51e802da317ff372f508450?pvs=21),,自动化测试集完成,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reality Dispatch,,,1762526477,private,,图生图,,jun he,,,,GUI,YES,"all_art_animegame_ip, all_art_material, floor_3",,2025/11/11,Bobo,https://app.myshell.ai/chat/1762526477,,超英调遣中心真人合照,"Anime, Beauty, Headshot, IP, snapshot, 可在挖掘, 整活",AI Images,,,,,,贺舰华 (https://www.notion.so/2103f81ff51e8096a64aff5c9740aab9?pvs=21),1762526477 (https://www.notion.so/1762526477-2a83f81ff51e804db0afe389b062e9c3?pvs=21),自动化测试集完成,
like STRANGER THINGS,,,1762849310,public,,图生图,,Penpos,,,,GUI,YES,"floor_3, portrait_style_cosplay",,2025/11/11,Bobo,https://app.myshell.ai/chat/1762849310,,怪奇物语海报,"Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,wen (https://www.notion.so/wen-2703f81ff51e800e8f5dd97362559f93?pvs=21),1762849310 (https://www.notion.so/1762849310-2a83f81ff51e807d9e11cbddcfd8e1f9?pvs=21),自动化测试集完成,
Big Head Filter,,,1762843054,private,,图生图,,CF_Leon,,,,GUI,YES,"floor_4, portrait_fun",,2025/11/11,Bobo,https://app.myshell.ai/chat/1762843054,,大头特效,"Anime, Headshot, 可在挖掘, 整活",AI Images,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),1762843054 (https://www.notion.so/1762843054-2a83f81ff51e8065a137ce0090fd9405?pvs=21),自动化测试集完成,
Frankenstein Poster Filter,,,1762845716,private,,图生图,,CF_Leon,,,,"GUI, P1, 已加入base44, 排期上线",YES,"floor_3, portrait_style_cosplay",,2025/11/11,Bobo,https://app.myshell.ai/chat/1762845716,,弗兰克斯坦科学怪人电影海报,"Beauty, Headshot, IP, netflix, 可在挖掘, 整活",AI Images,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),1762845716 (https://www.notion.so/1762845716-2a83f81ff51e80308e40c4d8160dbcb7?pvs=21),自动化测试集完成,
Frankenstein photo 2025,,,1762891481,private,,图生图,,donglong tang,,,,GUI,YES,"floor_3, portrait_beauty, portrait_headshot, portrait_style_cosplay",,2025/11/12,Bobo,https://app.myshell.ai/chat/1762891481,,Frankenstein 科学怪人海报,,AI Images,,,,,,亦诚 (https://www.notion.so/15d3f81ff51e80c097f4e34262c0e56a?pvs=21),1762891481 (https://www.notion.so/1762891481-2a93f81ff51e8088b6e6e9eba8b6cae8?pvs=21),自动化测试集完成,
Join Zootopia 2,,,1762931025,public,,图生图,,OLDX,,,,"GUI, P0, 已加入配置, 排期上线",YES,"all_art_animegame_ip, all_art_material, floor_3, floor_9",,2025/11/12,Bobo,https://app.myshell.ai/chat/1762931025,,zootopia 2 cos anime,"Anime, Beauty, Headshot, IP, zootopia, 可在挖掘, 整活",AI Images,,,,,,X. (https://www.notion.so/X-11a3f81ff51e80bc93e8fa3b8267c69e?pvs=21),1762931025 (https://www.notion.so/1762931025-2a93f81ff51e8071a4f6f78c149d348b?pvs=21),自动化测试集完成,
Zootopia 2 · 3D Anthropomorphic Animal,,,1762864482,public,,图生图,,maiobiai,,,,GUI,YES,"all_art_animegame_ip, all_art_material, floor_3, floor_9",,2025/11/12,Bobo,https://app.myshell.ai/chat/1762864482,,疯狂动物城 人变动物角色,"Anime, Beauty, Headshot, IP, zootopia, 可在挖掘, 整活",AI Images,,,,,,李火火 (https://www.notion.so/1bb3f81ff51e80eba138d176a1426398?pvs=21),1762864482 (https://www.notion.so/1762864482-2a93f81ff51e80ea8b05cc50cc581b0d?pvs=21),自动化测试集完成,
Vidu Video Maker,,,1763003668,public,,图生视频,,CF_Leon,,,,GUI,YES,"floor_3, floor_5, image_tool",,2025/11/13,Bobo,https://app.myshell.ai/chat/1763003668,,vidu视频生成工具,"IP, tool, video, 整活",Image Tools,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),,自动化测试集完成,
Stranger Things ·Villain Generation,,,1762917755,private,,图生图,,maiobiai,,,,,YES,"floor_3, portrait_style_cosplay",,2025/11/13,,https://app.myshell.ai/chat/1762917755,,怪奇物语反派生成,"IP, Stranger thing, 可在挖掘, 整活",AI Images,,,,,,李火火 (https://www.notion.so/1bb3f81ff51e80eba138d176a1426398?pvs=21),1762917755 (https://www.notion.so/1762917755-2aa3f81ff51e800699f6d05b340b35de?pvs=21),自动化测试集完成,
Dispatch—SEX !!!,,,1756385910,private,,(文+图)生图,,TiAmo,,,,GUI,YES,NSFW,,2025/11/13,Bobo,https://app.myshell.ai/chat/1756385910,,超英派遣中心 NSFW,"Anime, IP, nsfw, 可在挖掘, 整活",AI Images,,,,,,tiamo (https://www.notion.so/tiamo-1f43f81ff51e80d18ad5d65ab63092b8?pvs=21),1756385910 (https://www.notion.so/1756385910-2aa3f81ff51e809dba24efeeb7c648f5?pvs=21),自动化测试集完成,
Kissing in wedding photos!,,,1763360851,public,,图生视频,,cloud,,,,GUI,YES,"floor_3, floor_4, floor_5, portrait_beauty, portrait_headshot",,2025/11/17,Bobo,https://app.myshell.ai/chat/1763360851,,kiss婚纱图像+视频合成,"Beauty, Headshot, IP, Wedding, video, 可在挖掘",AI Images,,,,,,余烬 (https://www.notion.so/2623f81ff51e808dbd2dc93ffadbe258?pvs=21),1763360851 (https://www.notion.so/1763360851-2ae3f81ff51e808ab892ced744b96b36?pvs=21),自动化测试集完成,
Big-eyed cutie pie Filter,,,1762955482,public,,图生图,,SoilSighStudio,,,,GUI,YES,"all_art_material, floor_3",,2025/11/13,Bobo,https://app.myshell.ai/chat/1762955482,,大眼漫画滤镜,"Anime, Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1762955482 (https://www.notion.so/1762955482-2aa3f81ff51e80af971df8396f97131d?pvs=21),自动化测试集完成,
The Healing Penguin,,,1762619767,private,,图生图,,SoilSighStudio,,,,GUI,YES,"floor_3, floor_4, portrait_fashion, portrait_fun",,2025/11/13,Bobo,https://app.myshell.ai/chat/1762619767,,企鹅合照,"Beauty, Headshot, IP, photo, snapshot, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1762619767 (https://www.notion.so/1762619767-2aa3f81ff51e80768f88d37840d40a43?pvs=21),自动化测试集完成,
Zootopia 2 Video,,,1763132925,public,,图生视频,,become,,,,"GUI, P0, 已加入base44, 排期上线",YES,"floor_3, floor_5, floor_6, floor_9",,2025/11/17,Bobo,https://app.myshell.ai/chat/1763132925,,Zootopia 2 换装视频生成,"Anime, Beauty, Headshot, IP, video, zootopia, 可在挖掘, 整活",AI Images,,,,,,放空+亦诚小组 (https://www.notion.so/1f83f81ff51e808fb027ce7ec4a5ac1f?pvs=21),,自动化测试集完成,
Group Photo with Zootopia 2,,,1763367415,private,,图生图,,CF_Leon,,,,GUI,YES,"all_art_animegame_ip, all_art_material, floor_3, floor_9",,2025/11/17,Bobo,https://app.myshell.ai/chat/1763367415,,电影院合照zootopia 2,"Anime, Beauty, Headshot, IP, snapshot, zootopia, 可在挖掘, 整活",AI Images,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),1763367415 (https://www.notion.so/1763367415-2ae3f81ff51e80daa87cc00ad54c57d6?pvs=21),自动化测试集完成,
The Villa For Once,,,1763357217,public,,图生图,,SoilSighStudio,,,,GUI,,floor_4,,2025/11/17,Bobo,https://app.myshell.ai/chat/1763357217,,别墅合照,"Beauty, Headshot, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1763357217 (https://www.notion.so/1763357217-2ae3f81ff51e80439d30cbaf265af5ca?pvs=21),自动化测试集完成,
Remove clothes(18+),,,1763024387,public,,图生图,,one,,,,GUI,YES,NSFW,,2025/11/17,,https://app.myshell.ai/chat/1763024387,,nsfw去除衣服但要用微信小程序,nsfw,AI Images,,,,,,McCarthy ᯤ⁵ᴳ (https://www.notion.so/McCarthy-2573f81ff51e80559537c09bef095fda?pvs=21),,自动化测试集完成,
Zootopia cosplay challenge- Video,,,1763298892,public,,图生视频,,SoilSighStudio,,,,GUI,YES,"all_art_animegame_ip, all_art_material, floor_3, floor_9",,2025/11/17,Bobo,https://app.myshell.ai/chat/1763298892,,zootopia动态变装,"Anime, Beauty, Headshot, IP, video, zootopia, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1763298892 (https://www.notion.so/1763298892-2ae3f81ff51e80a4a8b8f66636e39ffc?pvs=21),自动化测试集完成,
Idol To Reality,,,1762762560,private,,图生图,,Penpos,,,,,YES,portrait_style_cosplay,,2025/11/17,,https://app.myshell.ai/chat/1762762560,,动漫人物变真人,"Anime, Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,,,wen (https://www.notion.so/wen-2703f81ff51e800e8f5dd97362559f93?pvs=21),,自动化测试集完成,
Demon Slayer! Who Are You?,,,1763212945,public,,图生图,,cloud,,,,"GUI, P1, 已加入base44, 排期上线",YES,"all_art_animegame_ip, all_art_material, floor_3",,2025/11/17,Bobo,https://app.myshell.ai/chat/1763212945,,鬼灭之刃，你是动漫里的谁,"Anime, Beauty, Demon Slayer, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,余烬 (https://www.notion.so/2623f81ff51e808dbd2dc93ffadbe258?pvs=21),1763212945 (https://www.notion.so/1763212945-2ae3f81ff51e80938763e6e15ebc9958?pvs=21),自动化测试集完成,
Zootopia Converter,,,1763032780,private,,,,cloud,,,,,,,,2025/11/17,,https://app.myshell.ai/chat/1763032780,,zootopia 滤镜,,,,,,,,余烬 (https://www.notion.so/2623f81ff51e808dbd2dc93ffadbe258?pvs=21),,自动化测试集完成,
Zootopia Selfie Photo,,,1763391596,public,,图生图,,PenguinAI,,,,"GUI, P0, 已加入base44, 排期上线",YES,"all_art_animegame_ip, all_art_material, floor_3, floor_4, floor_9, portrait_style_cosplay",,2025/11/18,Bobo,https://app.myshell.ai/chat/1763391596,,电影院zootopia合照,"Anime, Beauty, Headshot, IP, snapshot, zootopia, 可在挖掘, 整活",AI Images,,,,,,企鹅张艺瀚 (https://www.notion.so/11a3f81ff51e805885b6da514c863de4?pvs=21),1763391596 (https://www.notion.so/1763391596-2af3f81ff51e80f9acadda24c5b81d1c?pvs=21),自动化测试集完成,
Muslim Fashion style,,,1763431981,public,,图生图,,maiobiai,,,,GUI,YES,"floor_3, floor_6, portrait_beauty",,2025/11/18,Bobo,https://app.myshell.ai/chat/1763431981,,穆斯林风格换装,"Arab, Beauty, Headshot, dress up, 可在挖掘, 整活",AI Images,,,,,,李火火 (https://www.notion.so/1bb3f81ff51e80eba138d176a1426398?pvs=21),1763431981 (https://www.notion.so/1763431981-2af3f81ff51e8048bd25fe38cd6b0abc?pvs=21),自动化测试集完成,
Muslim Wedding clothing🤵👰·,,,1763452310,public,,图生图,,maiobiai,,,,GUI,YES,"floor_3, floor_7, portrait_beauty, portrait_headshot",,2025/11/18,Bobo,https://app.myshell.ai/chat/1763452310,,穆斯林单人婚纱换装,"Arab, Beauty, Headshot, Wedding, dress up, 可在挖掘, 整活",AI Images,,,,,,李火火 (https://www.notion.so/1bb3f81ff51e80eba138d176a1426398?pvs=21),1763452310 (https://www.notion.so/1763452310-2af3f81ff51e8045940ec17bb71a707b?pvs=21),自动化测试集完成,
Male Thobe Filter,,,1763431647,public,,图生图,,jun he,,,,"GUI, P0, 已加入base44, 排期上线",YES,"floor_3, portrait_beauty, portrait_headshot",,2025/11/18,Bobo,https://app.myshell.ai/chat/1763431647,,男性穆斯林Thobe换装合成,"Beauty, Headshot, IP, 整活",AI Images,,,,,,贺舰华 (https://www.notion.so/2103f81ff51e8096a64aff5c9740aab9?pvs=21),1763431647 (https://www.notion.so/1763431647-2af3f81ff51e8068ada5e09951a4f91f?pvs=21),自动化测试集完成,
